Date,Venue,Festival,City_Country,Lat,Long,Tour,Set,Last_track_Set,Encores,Last_track_Encore,Encores_Count,Set_Length,Other_Acts,Has_Guitar_Solo,Has_Bass_Solo,Has_Drum_Solo,Has_Doodle,Has_Medley,Kill_'Em_All_Count,Ride_The_Lightning_Count,Master_Of_Puppets_Count,And_Justice_For_All_Count,Metallica_Count,Load_Count,Re_Load_Count,Garage_Inc_Count,St_Anger_Count,Death_Magnetic_Count,Hardwired_To_Self_Destruct_Count
10/12/2010,Vector Arena,,"Auckland, New Zealand",-36.8484597,174.7633315,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'For Whom the Bell Tolls', 'Creeping Death', 'One', 'Broken, Beat & Scarred', 'Wherever I May Roam', 'Sad But True', 'No Leaf Clover', '...And Justice for All', 'The Day That Never Comes', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Breadfan', 'Motorbreath', 'Seek and Destroy']",Seek and Destroy,1,18,"['Lamb of God', 'Baroness']",False,False,False,False,False,0,2,1,3,4,0,0,0,0,4,0
9/26/2010,Saitama Super Arena,,"Tokyo, Japan",35.6894875,139.6917064,World Magnetic,"['Creeping Death', 'Ride the Lightning', 'Through the Never', 'Disposable Heroes', 'The Memory Remains', 'That Was Just Your Life', 'Cyanide', 'Sad But True', 'The Unforgiven III', '...And Justice for All', 'One', 'Master of Puppets', 'Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Stone Cold Crazy', 'Motorbreath', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'The Sword']",False,False,False,False,False,0,3,2,2,4,0,1,0,0,3,0
9/25/2010,Saitama Super Arena,,"Tokyo, Japan",35.6894875,139.6917064,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Fuel', 'Harvester of Sorrow', 'Fade to Black', 'That Was Just Your Life', 'The End of the Line', 'Sad But True', 'The Day That Never Comes', 'Broken, Beat & Scarred', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Am I Evil?', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'The Sword']",False,False,False,False,False,0,3,1,3,3,0,1,0,0,4,0
9/22/2010,Cbs Canterbury Arena,,"Christchurch, New Zealand",-43.5320544,172.6362254,World Magnetic,"['That Was Just Your Life', 'Cyanide', 'Harvester of Sorrow', 'Through the Never', 'One', 'The Memory Remains', 'The Four Horsemen', 'Sad But True', 'Turn the Page', 'The Judas Kiss', 'The Day That Never Comes', 'Master of Puppets', 'Damage, Inc.', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Blitzkrieg', 'Hit the Lights', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'The Sword', 'Tainted']",False,False,False,False,False,1,0,2,2,4,0,1,1,0,4,0
9/21/2010,Cbs Canterbury Arena,,"Christchurch, New Zealand",-43.5320544,172.6362254,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'For Whom the Bell Tolls', 'Fuel', 'Fade to Black', 'Broken, Beat & Scarred', 'No Remorse', 'Sad But True', 'Welcome Home (Sanitarium)', 'All Nightmare Long', 'One', 'Master of Puppets', 'Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Stone Cold Crazy', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'The Sword', 'Tainted']",False,False,False,False,False,1,2,3,1,3,0,1,0,0,4,0
9/18/2010,Acer Arena,,"Sydney, Australia",-33.8688197,151.2092955,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'Ride the Lightning', 'Fuel', 'Fade to Black', 'Broken, Beat & Scarred', 'The Four Horsemen', 'Sad But True', 'Welcome Home (Sanitarium)', 'All Nightmare Long', 'One', 'Master of Puppets', 'Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Breadfan', 'Hit the Lights', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'The Sword']",False,False,False,False,False,1,3,2,1,3,0,1,0,0,4,0
9/16/2010,Rod Laver Arena,,"Melbourne, Australia",-37.8136276,144.9630576,World Magnetic,"['That Was Just Your Life', 'Cyanide', 'Creeping Death', 'Holier Than Thou', 'One', 'The Four Horsemen', 'Wherever I May Roam', 'Sad But True', 'The Unforgiven', '...And Justice for All', 'The Day That Never Comes', 'Master of Puppets', 'Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Helpless', 'Motorbreath', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'The Sword']",False,False,False,False,False,1,1,2,2,6,0,0,0,0,3,0
9/15/2010,Rod Laver Arena,,"Melbourne, Australia",-37.8136276,144.9630576,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'For Whom the Bell Tolls', 'Fuel', 'Fade to Black', 'Broken, Beat & Scarred', 'No Remorse', 'Sad But True', 'Welcome Home (Sanitarium)', 'All Nightmare Long', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Am I Evil?', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'The Sword']",False,False,False,False,False,1,2,2,2,3,0,1,0,0,4,0
6/27/2010,Bjk Inonu Stadium,Sonisphere,"Istanbul, Turkey",41.0082376,28.9783589,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Fuel', 'The Four Horsemen', 'Fade to Black', 'That Was Just Your Life', 'The End of the Line', 'Sad But True', 'Welcome Home (Sanitarium)', 'All Nightmare Long', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Breadfan', 'Trapped Under Ice', 'Seek and Destroy']",Seek and Destroy,1,18,"['Slayer', 'Megadeth', 'Anthrax']",False,False,False,False,False,1,3,2,2,3,0,1,0,0,3,0
6/26/2010,Romexpo,Sonisphere,"Bucharest, Romania",44.4267674,26.1025384,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Fuel', 'Disposable Heroes', 'Fade to Black', 'That Was Just Your Life', 'Cyanide', 'Sad But True', 'Welcome Home (Sanitarium)', 'All Nightmare Long', 'One', 'Master of Puppets', 'Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Stone Cold Crazy', 'Hit the Lights', 'Seek and Destroy']",Seek and Destroy,1,18,"['Slayer', 'Megadeth', 'Anthrax']",False,False,False,False,False,0,4,3,1,3,0,1,0,0,3,0
6/24/2010,Terra Vibe Park,Sonisphere,"Athens, Greece",37.9838096,23.7275388,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Ride the Lightning', 'Harvester of Sorrow', 'Fade to Black', 'That Was Just Your Life', 'The End of the Line', 'Sad But True', 'Welcome Home (Sanitarium)', 'Broken, Beat & Scarred', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Breadfan', 'Motorbreath', 'Seek and Destroy']",Seek and Destroy,1,18,"['Slayer', 'Megadeth', 'Anthrax', 'Stone Sour']",False,False,False,False,False,0,4,2,3,3,0,0,0,0,3,0
6/22/2010,Vasil Levski Stadium,Sonisphere,"Sofia, Bulgaria",42.6977082,23.3218675,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Fuel', 'Harvester of Sorrow', 'Fade to Black', 'That Was Just Your Life', 'Cyanide', 'Sad But True', 'Welcome Home (Sanitarium)', 'All Nightmare Long', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Am I Evil?', 'Hit the Lights', 'Seek and Destroy']",Seek and Destroy,1,18,"['Slayer', 'Megadeth', 'Anthrax']",False,False,False,False,False,0,3,2,3,3,0,1,0,0,3,0
6/19/2010,Milovice Airfield,Sonisphere,"Prague, Czech Republic",50.0755381,14.4378005,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Disposable Heroes', 'Harvester of Sorrow', 'Fade to Black', 'That Was Just Your Life', 'Cyanide', 'Sad But True', 'Welcome Home (Sanitarium)', 'My Apocalypse', 'One', 'Master of Puppets', 'Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Helpless', 'Motorbreath', 'Seek and Destroy']",Seek and Destroy,1,18,"['Alice in Chains', 'Slayer', 'Megadeth', 'Anthrax', 'Mastodon', 'Panic Cell']",False,False,False,False,False,0,3,4,2,3,0,0,0,0,3,0
6/18/2010,Degenaupark,Sonisphere,"Jonschwil, Switzerland",47.4245451,9.08619,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Ride the Lightning', 'No Remorse', 'Fade to Black', 'That Was Just Your Life', 'The End of the Line', 'Sad But True', 'Welcome Home (Sanitarium)', 'Broken, Beat & Scarred', 'One', 'Master of Puppets', 'Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Breadfan', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,1,18,"['Motörhead', 'Slayer', 'Megadeth', 'Anthrax', 'Alice in Chains', 'Atreyu', 'DevilDriver', 'Smoke Blow']",False,False,False,False,False,1,5,2,1,3,0,0,0,0,3,0
6/16/2010,Bemowo Airport,Sonisphere,"Warsaw, Poland",52.2296756,21.0122287,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Fuel', 'The Four Horsemen', 'Fade to Black', 'That Was Just Your Life', 'Cyanide', 'Sad But True', 'Welcome Home (Sanitarium)', 'All Nightmare Long', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Stone Cold Crazy', 'Hit the Lights', 'Seek and Destroy']",Seek and Destroy,1,18,"['Slayer', 'Megadeth', 'Anthrax', 'Mastodon', 'Behemoth']",False,False,False,False,False,1,3,2,2,3,0,1,0,0,3,0
6/14/2010,Ciudad Del Rock,Rock In Rio,"Madrid, Spain",40.4167754,-3.7037902,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Through the Never', 'Disposable Heroes', 'Fade to Black', 'That Was Just Your Life', 'The End of the Line', 'Sad But True', 'Welcome Home (Sanitarium)', 'Cyanide', 'One', 'Master of Puppets', 'Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Am I Evil?', 'Phantom Lord', 'Seek and Destroy']",Seek and Destroy,1,18,"['Motörhead', 'Sôber', 'Marillion']",False,False,False,False,False,0,4,3,1,4,0,0,0,0,3,0
5/23/2010,Halle Tony Garnier,,"Lyon, France",45.764043,4.835659,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'For Whom the Bell Tolls', 'Through the Never', 'Fade to Black', 'Sad But True', 'My Apocalypse', 'Wherever I May Roam', 'The Unforgiven III', 'No Remorse', 'One', 'Master of Puppets', 'Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Helpless', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,1,18,"['Volbeat', 'High on Fire']",False,False,False,False,False,1,2,2,1,5,0,0,0,0,4,0
5/22/2010,Ramat Gan Stadium,,"Tel Aviv, Israel",32.0852999,34.7817676,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Ride the Lightning', 'Harvester of Sorrow', 'Fade to Black', 'That Was Just Your Life', 'The End of the Line', 'The Day That Never Comes', 'Sad But True', 'Broken, Beat & Scarred', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Stone Cold Crazy', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,1,18,['Orphaned Land'],False,False,False,False,False,0,4,1,3,3,0,0,0,0,4,0
5/19/2010,Pavilhão Atlântico,,"Lisbon, Portugal",38.7222524,-9.1393366,World Magnetic,"['That Was Just Your Life', 'Cyanide', 'For Whom the Bell Tolls', 'The Shortest Straw', 'The Day That Never Comes', 'Sad But True', 'Wherever I May Roam', 'No Remorse', 'Turn the Page', 'All Nightmare Long', 'One', 'Master of Puppets', 'Damage, Inc.', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Helpless', 'Motorbreath', 'Seek and Destroy']",Seek and Destroy,1,18,"['Volbeat', 'High on Fire']",False,False,False,False,False,1,1,2,2,4,0,0,1,0,4,0
5/18/2010,Pavilhão Atlântico,,"Lisbon, Portugal",38.7222524,-9.1393366,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'Ride the Lightning', 'Through the Never', 'Fade to Black', 'Broken, Beat & Scarred', 'My Apocalypse', 'Sad But True', 'The Unforgiven III', 'The Four Horsemen', 'One', 'Master of Puppets', 'Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Stone Cold Crazy', 'Phantom Lord', 'Seek and Destroy']",Seek and Destroy,1,18,"['Volbeat', 'High on Fire']",False,False,False,False,False,1,2,2,1,4,0,0,0,0,5,0
5/16/2010,Zagreb Hippodrome,,"Zagreb, Croatia",45.8150108,15.9819189,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Fuel', 'Ride the Lightning', 'Fade to Black', 'That Was Just Your Life', 'The End of the Line', 'The Day That Never Comes', 'Sad But True', 'Broken, Beat & Scarred', 'One', 'Master of Puppets', 'Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Am I Evil?', 'Hit the Lights', 'Seek and Destroy']",Seek and Destroy,1,18,"['Volbeat', 'High on Fire']",False,False,False,False,False,0,4,2,1,3,0,1,0,0,4,0
5/14/2010,Puskás Ferenc Stadion,,"Budapest, Hungary",47.497912,19.040235,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Through the Never', 'Harvester of Sorrow', 'Fade to Black', 'That Was Just Your Life', 'The End of the Line', 'The Day That Never Comes', 'Sad But True', 'Cyanide', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Helpless', 'Motorbreath', 'Seek and Destroy']",Seek and Destroy,1,18,"['Volbeat', 'High on Fire']",False,False,False,False,False,0,3,1,3,4,0,0,0,0,4,0
5/12/2010,Odyssey Arena,,"Belfast, Northern Ireland, Northern Ireland",54.597285,-5.93012,World Magnetic,"['That Was Just Your Life', 'Cyanide', 'Harvester of Sorrow', 'Fuel', 'The Day That Never Comes', 'Sad But True', 'The Four Horsemen', 'The Memory Remains', 'The Unforgiven', 'The Judas Kiss', 'One', 'Master of Puppets', 'Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Stone Cold Crazy', 'Hit the Lights', 'Seek and Destroy']",Seek and Destroy,1,18,"['Volbeat', 'High on Fire']",False,False,False,False,False,1,0,2,2,4,0,2,0,0,4,0
5/11/2010,Odyssey Arena,,"Belfast, Northern Ireland, Northern Ireland",54.597285,-5.93012,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'For Whom the Bell Tolls', 'Creeping Death', 'Fade to Black', 'Broken, Beat & Scarred', 'Sad But True', 'Wherever I May Roam', 'Welcome Home (Sanitarium)', 'All Nightmare Long', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Breadfan', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,1,18,"['Volbeat', 'High on Fire']",False,False,False,False,False,0,3,2,2,4,0,0,0,0,4,0
4/25/2010,Sk Olimpiisky,,"Moscow, Russia",55.755826,37.6172999,World Magnetic,"['That Was Just Your Life', 'Cyanide', 'Harvester of Sorrow', 'Creeping Death', 'The Day That Never Comes', 'Sad But True', 'My Apocalypse', 'The Memory Remains', 'The Unforgiven III', 'No Remorse', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Blitzkrieg', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'Gojira']",False,False,False,False,False,1,1,1,3,3,0,1,0,0,5,0
4/24/2010,Sk Olimpiisky,,"Moscow, Russia",55.755826,37.6172999,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'For Whom the Bell Tolls', 'Fuel', 'Fade to Black', 'Broken, Beat & Scarred', 'Sad But True', 'Wherever I May Roam', 'Welcome Home (Sanitarium)', 'All Nightmare Long', 'One', 'Master of Puppets', 'Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Die, Die My Darling', 'Hit the Lights', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'Gojira']",False,False,False,False,False,0,3,2,1,4,0,1,0,0,4,0
4/21/2010,Siemens Arena,,"Vilnius, Lithuania",54.6871555,25.2796514,World Magnetic,"['That Was Just Your Life', 'Cyanide', 'Harvester of Sorrow', 'The Four Horsemen', 'The Day That Never Comes', 'Sad But True', 'My Apocalypse', 'Creeping Death', 'The Unforgiven III', '...And Justice for All', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Breadfan', 'Motorbreath', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'Gojira']",False,False,False,False,False,1,1,1,4,3,0,0,0,0,5,0
4/20/2010,Siemens Arena,,"Vilnius, Lithuania",54.6871555,25.2796514,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'For Whom the Bell Tolls', 'Fuel', 'Fade to Black', 'Broken, Beat & Scarred', 'Sad But True', 'Wherever I May Roam', 'Welcome Home (Sanitarium)', 'All Nightmare Long', 'One', 'Master of Puppets', 'Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Am I Evil?', 'Battery', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'Gojira']",False,False,False,False,False,0,3,2,1,4,0,1,0,0,4,0
4/18/2010,Saku Suurhall,,"Tallinn, Estonia",59.4369608,24.7535747,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'Harvester of Sorrow', 'Ride the Lightning', 'Fade to Black', 'Broken, Beat & Scarred', 'Cyanide', 'Sad But True', 'The Unforgiven', 'All Nightmare Long', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Last Caress', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'Gojira']",False,False,False,False,False,0,2,1,3,4,0,0,0,0,5,0
4/18/2010,Riga Arena,,"Riga, Latvia",56.9496487,24.1051865,,,,,,,,,False,False,False,False,False,,,,,,,,,,,
4/17/2010,Riga Arena,,"Riga, Latvia",56.9496487,24.1051865,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'For Whom the Bell Tolls', 'Creeping Death', 'Fade to Black', 'Broken, Beat & Scarred', 'Cyanide', 'Sad But True', 'One', 'Wherever I May Roam', 'The Day That Never Comes', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Stone Cold Crazy', 'Hit the Lights', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'Gojira']",False,False,False,False,False,0,3,1,2,4,0,0,0,0,5,0
4/14/2010,Telenor Arena,,"Oslo, Norway",59.9138688,10.7522454,World Magnetic,"['That Was Just Your Life', 'Cyanide', 'Fuel', 'The Shortest Straw', 'The Day That Never Comes', 'Of Wolf and Man', 'The Judas Kiss', 'Sad But True', 'The Unforgiven III', '...And Justice for All', 'One', 'Master of Puppets', 'Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Helpless', 'Phantom Lord', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'Gojira']",False,False,False,False,False,0,0,2,3,4,0,1,0,0,5,0
4/13/2010,Telenor Arena,,"Oslo, Norway",59.9138688,10.7522454,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'Creeping Death', 'Through the Never', 'Fade to Black', 'Broken, Beat & Scarred', 'Wherever I May Roam', 'Sad But True', 'The Unforgiven', 'All Nightmare Long', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Am I Evil?', 'Hit the Lights', 'Seek and Destroy']",Seek and Destroy,1,18,"['Fear Factory', 'Gojira']",False,False,False,False,False,0,2,1,2,6,0,0,0,0,4,0
3/14/2010,Coliseo De Puerto Rico José Miguel Agrelot,,"San Juan, Puerto Rico",18.4655394,-66.1057355,World Magnetic,"['That Was Just Your Life', 'The End of the Line', 'For Whom the Bell Tolls', 'Fuel', 'Fade to Black', 'Broken, Beat & Scarred', 'Cyanide', 'Sad But True', 'Welcome Home (Sanitarium)', 'Creeping Death', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Die, Die My Darling', 'Motorbreath', 'Seek and Destroy']",Seek and Destroy,1,18,['Mastodon'],False,False,False,False,False,0,3,2,2,3,0,1,0,0,4,0
3/12/2010,Campos De Beisbol De La Rinconada,,"Caracas, Venezuela",10.4805937,-66.9036063,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Fuel', 'Harvester of Sorrow', 'Fade to Black', 'That Was Just Your Life', 'The End of the Line', 'The Day That Never Comes', 'Sad But True', 'Cyanide', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Last Caress', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,1,18,['Mastodon'],False,False,False,False,False,0,3,1,3,3,0,1,0,0,4,0
3/10/2010,Parque Simón Bolívar,,"Bogotá, Colombia",4.7109886,-74.072092,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Ride the Lightning', 'Harvester of Sorrow', 'Fade to Black', 'That Was Just Your Life', 'The End of the Line', 'Sad But True', 'Broken, Beat & Scarred', 'Cyanide', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Stone Cold Crazy', 'Hit the Lights', 'Seek and Destroy']",Seek and Destroy,1,18,['Mastodon'],False,False,False,False,False,0,4,1,3,3,0,0,0,0,4,0
3/8/2010,Figali Convention Center,,"Panama City, Panama",8.9823792,-79.5198696,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Fuel', 'Harvester of Sorrow', 'Fade to Black', 'That Was Just Your Life', 'The End of the Line', 'Sad But True', 'Cyanide', 'All Nightmare Long', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Helpless', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,1,18,['Mastodon'],False,False,False,False,False,0,3,1,3,3,0,1,0,0,4,0
3/7/2010,Ricardo Saprissa Stadium,,"San José, Costa Rica",9.9280694,-84.0907246,World Magnetic,"['Creeping Death', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Ride the Lightning', 'Fade to Black', 'That Was Just Your Life', 'The End of the Line', 'Sad But True', 'Broken, Beat & Scarred', 'Cyanide', 'One', 'Master of Puppets', 'Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,"['Stone Cold Crazy', 'Battery', 'Seek and Destroy']",Seek and Destroy,1,18,['Mastodon'],False,False,False,False,False,0,4,1,2,4,0,0,0,0,4,0
